"","DP","LoF","MSE","df","label","DP.1","LoF(DP)","MSE(D)","weighted_1","weighted_2","weighted_3","weighted_4","weighted_5","weighted_6","weighted_7","weighted_8","weighted_9","weighted_10","weighted_11"
"1",0.158991883809331,0.0778403854543454,0.0665439104539337,10,120,0.769507586904474,0.849381085381913,0.900446305521113,0.808458526688004,0.832406309261649,0.874541056961682,0.838026536014763,0.820345036183844,0.840850863375552,0.853213627131714,0.810888629934961,0.795260598909074,0.854494980098779,0.82187548367308
"2",0.158974558373294,0.0778222026528769,0.0666430136619117,10,117,0.769591449722609,0.849579539385013,0.899107273676879,0.808597025328425,0.831832477248353,0.873992644950813,0.837706586092197,0.820132468979612,0.840659177589914,0.852652019845303,0.810545364389288,0.795380313498702,0.853678647248182,0.822033357217415
"3",0.15915878601662,0.0778366891205398,0.0666188703892353,10,119,0.768700641099003,0.849421421064933,0.899433118170291,0.808053705477452,0.831501542129164,0.874069652481467,0.837432431006756,0.81969378564662,0.840413720457393,0.852519949307136,0.810017597142084,0.794717113385221,0.853555301764514,0.82161410637616
"4",0.15913538585636,0.07779843045355,0.0666452960627366,10,165,0.76881367515549,0.849839138120316,0.899076481958567,0.80831179075234,0.831397795486875,0.874111195747952,0.837500011641766,0.819773530249387,0.84056789490897,0.852487021106623,0.809989916280138,0.794925281107306,0.85337148086344,0.821923728679421
"5",0.15925729402795,0.0778304800017539,0.0666237103309646,10,163,0.768225164155076,0.849489185756896,0.899367778010464,0.80783597912946,0.831214147436071,0.874072766672259,0.837261720508294,0.819441696925582,0.840301986963663,0.852374125338498,0.809663933220781,0.794410490930012,0.853337947448715,0.821488357249738
"6",0.159152976725368,0.0777834276765583,0.0666511611160648,10,122,0.768728699675111,0.850003054104079,0.898997366584963,0.808345064005033,0.831315269092423,0.874157026642664,0.837498427633446,0.819749714487828,0.840607231501082,0.852467057329771,0.809906473131473,0.794917806700995,0.853289977982462,0.821999126190266
"7",0.159293485262825,0.0778097592753482,0.0666359136315634,10,118,0.76805062457923,0.84971540459071,0.899203073202714,0.807851748287078,0.8310436101655,0.874109091106856,0.837221502031661,0.819365628626808,0.840327648863408,0.852304390902643,0.809491871117458,0.794360660668418,0.853169138120592,0.821571962868018
"8",0.159409927615704,0.0777787045674549,0.0668107315675834,10,162,0.767489595393697,0.850054670509689,0.896850205308113,0.80771784376229,0.829652458081502,0.873138995675794,0.836398198617931,0.818611687256952,0.839791609205536,0.851118037647679,0.80839130761425,0.794079437766059,0.851472788880029,0.82159049095565
"9",0.159447579958987,0.0777593477277051,0.066824902635793,10,116,0.767308358514971,0.850266276863349,0.896660016846448,0.807722985435385,0.829466530772914,0.873155068780029,0.8363426207299,0.818522560809799,0.839802011728386,0.851030496355892,0.808206900678995,0.794020297190277,0.851285388796403,0.821662145803193
"10",0.159569223686791,0.0777512647815738,0.0668115550083694,10,164,0.766723419596624,0.850354669721426,0.896839151785442,0.807457020675881,0.829233128429557,0.873287673513003,0.836214697255421,0.818272638750356,0.839727493326127,0.850975363642307,0.807849894167973,0.793644211412524,0.851182362279414,0.82151023199472
